trade_date,open_price,high_price,low_price,close_price,adjusted_close,volume,symbol,return_1d,ma_7,ma_30,volatility_7d
2005-02-25,1.6003570556640625,1.6055359840393066,1.5748209953308103,1.5891070365905762,1.3332037925720217,915510400,AAPL,0.0006748279510839783,1.3187790257590157,1.1791691462198892,0.02129193489891427
2005-02-28,1.5957139730453491,1.6121430397033691,1.5700000524520874,1.6021430492401123,1.3441407680511477,651610400,AAPL,0.008203528627852341,1.3179015942982264,1.1891168514887491,0.020067295112874476
2005-03-01,1.606786012649536,1.611070990562439,1.5771429538726809,1.589285969734192,1.3333539962768557,468188000,AAPL,-0.008025031329070953,1.320448398590088,1.1985052784283956,0.017273191821850536
2005-03-02,1.5803569555282593,1.6032140254974363,1.5742859840393066,1.5757139921188354,1.3219674825668335,458161200,AAPL,-0.008539752940192158,1.3235087905611311,1.207289425532023,0.016934022568523374
2005-03-03,1.584643006324768,1.5860710144042969,1.472143054008484,1.4924999475479126,1.2521535158157349,1411653600,AAPL,-0.05281065356883252,1.319848963192531,1.214130969842275,0.0264527000048655
2005-03-04,1.5271430015563965,1.5360709428787231,1.494642972946167,1.5289289951324463,1.2827165126800537,756618800,AAPL,0.02440834648330492,1.314262969153268,1.2217016339302063,0.02428820744879896
2005-03-07,1.5285710096359253,1.5446430444717407,1.5125000476837158,1.526785969734192,1.280918836593628,450632000,AAPL,-0.0014014601579188657,1.306922129222325,1.2291973948478698,0.023773201177019147
2005-03-08,1.4964289665222168,1.5057140588760376,1.432142972946167,1.4474999904632568,1.214400291442871,1021451200,AAPL,-0.051930335670330896,1.289950200489589,1.2343410452206929,0.02923606938518272
2005-03-09,1.4157140254974363,1.4385709762573242,1.3867859840393066,1.405357003211975,1.179044246673584,1322465200,AAPL,-0.02911399562271133,1.2663649831499373,1.2376619418462118,0.028134381852152116
2005-03-10,1.4117859601974487,1.4378570318222046,1.3964289426803589,1.4225000143051147,1.1934267282485962,777109200,AAPL,0.012198423948540649,1.2463753734316145,1.2413623809814454,0.03030798136140828
2005-03-11,1.4360710382461548,1.4496430158615112,1.4214290380477903,1.4382139444351196,1.2066104412078855,632830800,AAPL,0.011046939579304471,1.229895796094622,1.245307493209839,0.031899837096869686
2005-03-14,1.4471429586410522,1.456786036491394,1.4114290475845337,1.440000057220459,1.2081083059310913,605385200,AAPL,0.0012413821993007002,1.2236036232539587,1.2486333926518758,0.02662607232051952
2005-03-15,1.451429009437561,1.4692859649658203,1.4375,1.462857007980347,1.2272847890853882,508608800,AAPL,0.01587314900506165,1.2156848055975777,1.251140308380127,0.02522449566679602
2005-03-16,1.4717860221862793,1.511070966720581,1.4564290046691897,1.4707139730453491,1.233876347541809,697813200,AAPL,0.00537084669755683,1.2089644500187464,1.2535523335138956,0.025558478244982214
2005-03-17,1.483214020729065,1.5314290523529053,1.4757139682769775,1.5089290142059326,1.265937089920044,801920000,AAPL,0.025983756348120224,1.2163268498011999,1.2559843500455221,0.017400685325449503
2005-03-18,1.5475000143051147,1.551429033279419,1.5178569555282593,1.5342860221862793,1.287211298942566,940150400,AAPL,0.016805107609151104,1.2317792858396257,1.2600343624750774,0.008076291348684095
2005-03-21,1.5460710525512695,1.5703569650650024,1.5307140350341797,1.5607140064239502,1.3093830347061155,541128000,AAPL,0.017224627985912955,1.2483444724764143,1.264309080441793,0.008251433000846206
2005-03-22,1.5610710382461548,1.5700000524520874,1.5242860317230225,1.5296430587768557,1.2833153009414673,551415200,AAPL,-0.01990840958963469,1.2593023095812117,1.2676649212837219,0.015128843620200547
2005-03-23,1.5160709619522097,1.5499999523162842,1.5007139444351196,1.519642949104309,1.2749261856079102,609823200,AAPL,-0.00653706484088723,1.2688477209636144,1.2697623292605082,0.01604650564320568
2005-03-24,1.5325000286102295,1.535714030265808,1.5178569555282593,1.5178569555282593,1.2734276056289673,352704800,AAPL,-0.001175424895856425,1.2754395518984114,1.272888477643331,0.015915586262496822
2005-03-28,1.526785969734192,1.5342860221862793,1.516785979270935,1.5189290046691897,1.274327039718628,275410800,AAPL,0.0007063095583015322,1.2812182222093855,1.2762343446413675,0.01601409899014119
2005-03-29,1.5199999809265137,1.5296430587768557,1.4821430444717407,1.4910709857940674,1.2509552240371704,461356000,AAPL,-0.018340516172848376,1.2790779556546892,1.2773779153823852,0.014935590566595935
2005-03-30,1.502500057220459,1.5285710096359253,1.4935710430145264,1.5285710096359253,1.2824162244796753,394959600,AAPL,0.02514958156613445,1.2783929450171334,1.277862294514974,0.01685890778239275
2005-03-31,1.5160709619522097,1.5185710191726685,1.4853570461273191,1.4882140159606934,1.2485582828521729,636134800,AAPL,-0.02640167909700286,1.2697036947522844,1.2753304243087769,0.01731037532693433
2005-04-01,1.5032140016555786,1.5064289569854736,1.448928952217102,1.4603569507598877,1.225187063217163,641284000,AAPL,-0.018718565209163596,1.2613996607916695,1.2711605668067931,0.01716363699369386
2005-04-04,1.4639290571212769,1.4753570556640625,1.4342859983444214,1.4674999713897705,1.2311798334121704,580014400,AAPL,0.004891310376124336,1.2551501819065638,1.268349015712738,0.01769203477891106
2005-04-05,1.472143054008484,1.5085710287094116,1.4674999713897705,1.4960709810256958,1.2551499605178833,556239600,AAPL,0.019469233052072044,1.2525390897478377,1.2668358564376831,0.019978009884921006
2005-04-06,1.5142860412597656,1.5289289951324463,1.505357027053833,1.5117859840393066,1.2683342695236206,414825600,AAPL,0.010504170354510789,1.2516829797199793,1.2665212551752727,0.02052610533840925
2005-04-07,1.5117859840393066,1.5625,1.5089290142059326,1.5557140111923218,1.305188775062561,506987600,AAPL,0.02905740736058693,1.2594306298664637,1.2659669319788616,0.021453903055162874
2005-04-08,1.5607140064239502,1.587499976158142,1.5549999475479126,1.5621429681777954,1.310582160949707,649950000,AAPL,0.0041322649950674695,1.2634543350764684,1.2652428468068442,0.019778001924981994
2005-04-11,1.5767860412597656,1.5803569555282593,1.4967859983444214,1.497143030166626,1.256049394607544,821662800,AAPL,-0.04160957471193272,1.2645244938986642,1.2626710335413616,0.023971982379739052
2005-04-12,1.5175000429153442,1.5425000190734863,1.5003570318222046,1.5235710144042969,1.278221607208252,981061200,AAPL,0.017652341297959673,1.2721008573259627,1.2604737281799316,0.022876078552710694
2005-04-13,1.5339289903640747,1.5353569984436035,1.4424999952316284,1.4657139778137207,1.2296816110610962,1371946800,AAPL,-0.03797463278153412,1.2718868255615234,1.257017982006073,0.028389009637018032
2005-04-14,1.386070966720581,1.4128570556640625,1.3157140016555786,1.330713987350464,1.1164209842681885,2753192400,AAPL,-0.09210565220632583,1.2520684003829956,1.2501664320627848,0.04320656269156234
2005-04-15,1.3078570365905762,1.3303569555282593,1.2599999904632568,1.2625000476837158,1.0591922998428345,1728087200,AAPL,-0.05126084625045568,1.2221909761428833,1.243734391530355,0.04325494154249079
2005-04-18,1.25,1.2964290380477903,1.214285969734192,1.272143006324768,1.0672824382781982,1327177600,AAPL,0.007638026104007878,1.18820435660226,1.2365532557169596,0.039414739508518926
2005-04-19,1.307142972946167,1.3371429443359375,1.2810709476470947,1.3246430158615112,1.1113280057907104,1081642800,AAPL,0.04126889559203195,1.1597394772938319,1.230900228023529,0.04630259319362486
2005-04-20,1.3450000286102295,1.3478569984436035,1.2657140493392944,1.268213987350464,1.0639861822128296,945131600,AAPL,-0.04259932560972146,1.1323018755231584,1.2258864243825276,0.046372695636488
2005-04-21,1.2999999523162842,1.3289289474487305,1.282142996788025,1.3278570175170898,1.11402428150177,759592400,AAPL,0.04702889955288092,1.1088451147079468,1.223719092210134,0.05164032407131761
2005-04-22,1.3157140016555786,1.3214290142059326,1.2464289665222168,1.2678569555282593,1.0636866092681885,839129200,AAPL,-0.04518543542491138,1.0851315430232458,1.2193944215774537,0.05216774610657612
2005-04-25,1.3032139539718628,1.3221429586410522,1.2896430492401123,1.320713996887207,1.1080315113067627,746460400,AAPL,0.04168981883591005,1.0839330468858992,1.2161084572474161,0.04508331547497475
2005-04-26,1.3135709762573242,1.3396430015563965,1.2899999618530271,1.2925000190734863,1.0843610763549805,810507600,AAPL,-0.02136260089197861,1.0875285863876343,1.2119835495948792,0.04063690339222195
2005-04-27,1.2817859649658203,1.298570990562439,1.268213987350464,1.2839289903640747,1.0771703720092771,613888800,AAPL,-0.006631282238453773,1.0889411483492168,1.2069797356923422,0.04078561582928946
2005-04-28,1.2960710525512695,1.2978570461273191,1.2585710287094116,1.269286036491394,1.0648856163024902,575106000,AAPL,-0.011404654292404781,1.0823065212794714,1.201346711317698,0.037025272236706035
2005-04-29,1.2910710573196411,1.2939289808273315,1.2578569650650024,1.2878570556640625,1.0804654359817505,671630400,AAPL,0.01463051001980542,1.0846607003893172,1.1951643228530884,0.03362942553894755
2005-05-02,1.293213963508606,1.3089289665222168,1.2864290475845337,1.301071047782898,1.0915515422821045,465920000,AAPL,0.01026049138747398,1.081450309072222,1.1886423309644063,0.02793800549874289
2005-05-03,1.2999999523162842,1.3121429681777954,1.2867859601974487,1.293213963508606,1.0849605798721311,496739600,AAPL,-0.006038159587218095,1.084489447729928,1.1811615824699402,0.02105691860368063
2005-05-04,1.2896430492401123,1.3285709619522097,1.2892860174179075,1.3267860412597656,1.113125920295715,448176400,AAPL,0.025959782268682563,1.0852172204426356,1.1754886031150817,0.016612808601442045
2005-05-05,1.3303569555282593,1.3310710191726685,1.3025000095367432,1.309999942779541,1.099043369293213,387366000,AAPL,-0.012651354842910356,1.0873146908623832,1.1696258425712585,0.014918067467031728
2005-05-06,1.3174999952316284,1.3332140445709229,1.3139289617538452,1.3300000429153442,1.1158220767974854,326247600,AAPL,0.015266647316259041,1.0928363629749842,1.1643723249435425,0.015096966633800283
2005-05-09,1.3314290046691897,1.337499976158142,1.3125,1.3203569650650024,1.1077319383621216,355695200,AAPL,-0.007250383912983049,1.0989572661263602,1.1588191548983255,0.014403643430480992
2005-05-10,1.3125,1.3303569555282593,1.2975000143051147,1.3007140159606934,1.0912525653839111,440263600,AAPL,-0.014876679463243336,1.1004982846123832,1.153495732943217,0.015633261196212677
2005-05-11,1.2571430206298828,1.273928999900818,1.1825000047683716,1.2717859745025637,1.066982984542847,2041981200,AAPL,-0.02224011343563348,1.096988490649632,1.1463146249453227,0.017339373423695254
2005-05-12,1.2649999856948853,1.271070957183838,1.214285969734192,1.2189290523529053,1.0226378440856934,970242000,AAPL,-0.04156124427434371,1.0880852426801408,1.1387839436531066,0.022704499312158517
2005-05-13,1.2214289903640747,1.258213996887207,1.2167860269546509,1.241786003112793,1.0418143272399902,702713200,AAPL,0.018751978782324485,1.0778978722436088,1.1326715191205343,0.020996660334106687
2005-05-16,1.2342859506607056,1.274999976158142,1.233214020729065,1.269642949104309,1.0651851892471311,474294800,AAPL,0.022432847577606108,1.0730609893798828,1.127138364315033,0.024012691105897908
2005-05-17,1.2549999952316284,1.2664289474487305,1.2335710525512695,1.2628569602966309,1.059491515159607,588344400,AAPL,-0.005345243385845855,1.0650137662887573,1.1206164161364238,0.02243832738514307
2005-05-18,1.2660709619522097,1.3414289951324463,1.2496429681777954,1.2799999713897705,1.0738741159439087,636722800,AAPL,0.013575003271390162,1.060176934514727,1.1141344110171,0.023765034928866325
2005-05-19,1.277856945991516,1.3457139730453491,1.277856945991516,1.3410710096359253,1.1251106262207031,793161600,AAPL,0.04771184025769992,1.0650138003485543,1.1081318060557048,0.030020686236941162
2005-05-20,1.3303569555282593,1.344642996788025,1.3282140493392944,1.3410710096359253,1.1251106262207031,452650800,AAPL,0.0,1.0733177491596766,1.1019494215647379,0.027780114292459065
2005-05-23,1.3517860174179075,1.4249999523162842,1.3517860174179075,1.4199999570846558,1.191329002380371,1042574400,AAPL,0.05885499133725047,1.0974164860589164,1.0997920751571655,0.023566601229097563
2005-05-24,1.4089289903640747,1.4282139539718628,1.3939290046691897,1.417857050895691,1.1895310878753662,593460000,AAPL,-0.0015091670742611862,1.1185188804353987,1.096835724512736,0.025256236264211234
2005-05-25,1.410714030265808,1.426785945892334,1.4042860269546509,1.420714020729065,1.1919280290603638,396006800,AAPL,0.0020150303001149616,1.1366250004087175,1.0955772717793784,0.026013725220024504
2005-05-26,1.426429033279419,1.4621429443359375,1.426429033279419,1.4550000429153442,1.2206929922103882,525520800,AAPL,0.0241331376129319,1.1596537828445435,1.0990530053774517,0.02421727364414838
2005-05-27,1.451429009437561,1.456786036491394,1.4289289712905884,1.448570966720581,1.2152988910675049,316008000,AAPL,-0.004418884336442219,1.1798573221479143,1.104256558418274,0.025987766054941148
2005-05-31,1.4521429538726809,1.4550000429153442,1.413571000099182,1.4199999570846558,1.191329002380371,404205200,AAPL,-0.01972345145981247,1.189317090170724,1.1083914438883464,0.02568386667034761
2005-06-01,1.4246430397033691,1.455713987350464,1.423570990562439,1.4392859935760498,1.2075092792510986,453812800,AAPL,0.013581703155381986,1.2010883263179235,1.111597486337026,0.02544852185156047
2005-06-02,1.4303569793701172,1.440000057220459,1.4142860174179075,1.4299999475479126,1.1997188329696655,373973600,AAPL,-0.006451665767955639,1.2022868735449654,1.1161219080289204,0.014230627056991995
2005-06-03,1.3628569841384888,1.377856969833374,1.3489290475845337,1.3657139539718628,1.1457853317260742,956869200,AAPL,-0.0449551176170917,1.1960374798093523,1.1171806097030639,0.022578642725573143
2005-06-06,1.3689290285110474,1.3796429634094238,1.3414289951324463,1.3542859554290771,1.136197566986084,811966400,AAPL,-0.008367854321844614,1.1880759852273124,1.1195976416269937,0.022372123622423683
2005-06-07,1.342857003211975,1.347499966621399,1.301785945892334,1.3049999475479126,1.0948485136032104,745264800,AAPL,-0.036392485413040854,1.1700982025691442,1.1191582083702087,0.020094631070322198
2005-06-08,1.3082139492034912,1.3303569555282593,1.3060710430145264,1.3185709714889526,1.1062341928482056,404006400,AAPL,0.010399319269772,1.1545175313949585,1.1198873122533162,0.02210534276064232
2005-06-09,1.3214290142059326,1.3550000190734863,1.315000057220459,1.344642996788025,1.1281073093414309,390255600,AAPL,0.01977259122402364,1.145485860960824,1.121585210164388,0.024993768311673662
2005-06-10,1.3357139825820925,1.3357139825820925,1.2685710191726685,1.2789289951324463,1.072975516319275,678932800,AAPL,-0.04887105381343637,1.1262667519705636,1.121854873498281,0.027262940385935974
2005-06-13,1.2817859649658203,1.3075000047683716,1.2792860269546509,1.282142996788025,1.0756723880767822,435772400,AAPL,0.0025134513476678944,1.1085458312715804,1.1216951052347819,0.028009059945617202
2005-06-14,1.2828569412231443,1.2910710573196411,1.276785969734192,1.285714030265808,1.078668236732483,347846800,AAPL,0.0027850939458036184,1.0989576748439245,1.1212656617164611,0.025208289559045464
2005-06-15,1.3167860507965088,1.332142949104309,1.2964290380477903,1.32607102394104,1.1125260591506958,563343200,AAPL,0.03138854122633239,1.0955760308674403,1.1221845110257467,0.02933376669286128
2005-06-16,1.3282140493392944,1.3600000143051147,1.315000057220459,1.3564289808273315,1.1379950046539309,547674400,AAPL,0.02289289791798499,1.1017398153032576,1.123013480504354,0.026369589690987624
2005-06-17,1.3739290237426758,1.3764289617538452,1.351071000099182,1.3682140111923218,1.1478825807571411,596125600,AAPL,0.008688593590282956,1.107689585004534,1.1246414542198182,0.02632818826528232
2005-06-20,1.3517860174179075,1.3603570461273191,1.337499976158142,1.3432140350341797,1.1269086599349976,323716400,AAPL,-0.018271834744899795,1.1075183493750436,1.1250110069910686,0.026835765812523768
2005-06-21,1.347143054008484,1.363929033279419,1.3350000381469729,1.3521430492401123,1.1344000101089478,370526800,AAPL,0.006647699534390261,1.1162932770592826,1.1258999427159628,0.015908973250960322
2005-06-22,1.3664289712905884,1.3785710334777832,1.3621430397033691,1.3767859935760498,1.155074119567871,424925200,AAPL,0.018224708457943217,1.1276363815580095,1.128027327855428,0.016097923239878405
2005-06-23,1.3867859840393066,1.420714020729065,1.380357027053833,1.388929009437561,1.1652615070343018,674254000,AAPL,0.008819682905060633,1.1400068487439836,1.1313032786051431,0.015784660952972155
2005-06-24,1.396070957183838,1.397143006324768,1.3457139730453491,1.3485709428787231,1.131402850151062,410709600,AAPL,-0.029056702447344374,1.1427035331726074,1.1349287788073221,0.019086834592809205
2005-06-27,1.3157140016555786,1.3607139587402344,1.309999942779541,1.3250000476837158,1.1116275787353516,600171600,AAPL,-0.017478541275611992,1.1389367580413818,1.137255887190501,0.017988017580173283
2005-06-28,1.3389290571212769,1.3424999713897705,1.3274999856948853,1.3324999809265137,1.1179195642471311,350299600,AAPL,0.005660156002010641,1.1346563271113805,1.139013699690501,0.01768824149380982
2005-06-29,1.3296430110931396,1.331786036491394,1.2899999618530271,1.29892897605896,1.0897548198699951,448358400,AAPL,-0.025193891651859368,1.129348635673523,1.1400224765141804,0.018801275554621563
2005-06-30,1.3075000047683716,1.3271429538726809,1.2967859506607056,1.3146430253982544,1.102938532829285,418390000,AAPL,0.012097870749369521,1.1248541389192854,1.1409912904103596,0.019447655754248946
2005-07-01,1.315356969833374,1.3203569650650024,1.2960710525512695,1.3035709857940674,1.0936493873596191,250000800,AAPL,-0.008422178746296027,1.1160791771752494,1.1399425824483236,0.016840529261838606
2005-07-05,1.3053569793701172,1.3624999523162842,1.3035709857940674,1.3564289808273315,1.1379950046539309,454269200,AAPL,0.040548294368247806,1.112183962549482,1.140372061729431,0.024528366885967982
2005-07-06,1.3467860221862793,1.3628569841384888,1.3285709619522097,1.3353569507598877,1.120316505432129,394626400,AAPL,-0.015534777524948917,1.110600199018206,1.138004978497823,0.022602204166813824
2005-07-07,1.3146430253982544,1.3485709428787231,1.3142859935760498,1.3439290523529053,1.1275079250335691,383723200,AAPL,0.006419096359440157,1.1128688199179513,1.1359375397364297,0.021510102051054792
2005-07-08,1.3524999618530271,1.3671430349349976,1.3382140398025513,1.3660709857940674,1.1460847854614258,290735200,AAPL,0.01647603534787012,1.1168924229485648,1.1344094316164652,0.02217614368001453
2005-07-11,1.3703570365905762,1.380357027053833,1.3492859601974487,1.3607139587402344,1.1415904760360718,388788400,AAPL,-0.003921445849701777,1.1242975166865758,1.1317726810773214,0.018736290115506437
2005-07-12,1.3653570413589478,1.3714289665222168,1.353929042816162,1.3657139539718628,1.1457853317260742,387038400,AAPL,0.003674571379193914,1.1304184879575456,1.129455562432607,0.01861006736186356
2005-07-13,1.3674999475479126,1.375,1.3535710573196411,1.369642972946167,1.1490812301635742,684835200,AAPL,0.0028765409594961877,1.138337322643825,1.1280473033587137,0.017656152178334363
2005-07-14,1.456786036491394,1.5003570318222046,1.4367860555648804,1.4553569555282593,1.2209924459457395,2096060400,AAPL,0.06258149023279103,1.1501940999712263,1.1284967422485352,0.025017382579052595
2005-07-15,1.4632140398025513,1.4846429824829102,1.4450000524520874,1.4839290380477903,1.2449631690979004,687682800,AAPL,0.019632163353471066,1.1680007662091936,1.130004886786143,0.02233629013042474
2005-07-18,1.478929042816162,1.5035710334777832,1.4774999618530271,1.481786012649536,1.2431650161743164,586297600,AAPL,-0.0014443422650702864,1.1845232078007288,1.1332508762677511,0.02304908789122534
2005-07-19,1.4828569889068604,1.5439289808273315,1.4667860269546509,1.5425000190734863,1.2941023111343384,671062000,AAPL,0.040973880617052094,1.205668568611145,1.1385143677393594,0.02519974650956483
2005-07-20,1.5307140350341797,1.5642859935760498,1.5232139825820925,1.5582139492034912,1.3072854280471802,453395600,AAPL,0.010187074699902432,1.2293392760413033,1.1455955982208252,0.023695212635780886
2005-07-21,1.5607140064239502,1.5728570222854614,1.532142996788025,1.5460710525512695,1.297098159790039,404264000,AAPL,-0.007792688603864284,1.2509553943361555,1.1519577304522197,0.025334204632631092
2005-07-22,1.551429033279419,1.5714290142059326,1.5496430397033691,1.5714290142059326,1.3183724880218506,301106400,AAPL,0.016401479002371877,1.2751398597444807,1.1582999030749004,0.024476917636576757
2005-07-25,1.5710710287094116,1.5814290046691897,1.5617860555648804,1.5646430253982544,1.3126795291900637,294627200,AAPL,-0.00431817174850857,1.2882380144936698,1.16629003683726,0.01704818851888475
2005-07-26,1.5717860460281372,1.5753569602966309,1.548570990562439,1.5582139492034912,1.3072854280471802,268592800,AAPL,-0.0041092292695473764,1.297141194343567,1.1740104715029398,0.017293067756925365
2005-07-27,1.565356969833374,1.573928952217102,1.523928999900818,1.5710710287094116,1.3180721998214722,283749200,AAPL,0.008251275156034854,1.307842220578875,1.1819906036059062,0.016875243294239218
2005-07-28,1.5660710334777832,1.5714290142059326,1.5464290380477903,1.5642859935760498,1.3123798370361328,251311200,AAPL,-0.004318703319977746,1.3104532957077026,1.1886523962020874,0.009368039841527757
2005-07-29,1.5557140111923218,1.5850000381469729,1.5092860460281372,1.5232139825820925,1.2779220342636108,562080400,AAPL,-0.02625596782280748,1.3062585251671928,1.19331663052241,0.01336250423775462
2005-08-01,1.5203570127487185,1.538571000099182,1.502856969833374,1.526785969734192,1.280918836593628,314249600,AAPL,0.002345058813970624,1.303947193281991,1.1977511723836263,0.013326444506003917
2005-08-02,1.5317859649658203,1.5535709857940674,1.5217859745025637,1.5425000190734863,1.2941023111343384,296875600,AAPL,0.010292201319928695,1.3004800251552038,1.203324294090271,0.012084426672089232
2005-08-03,1.5425000190734863,1.5467859506607056,1.527500033378601,1.5435709953308103,1.2950011491775513,258322400,AAPL,0.0006945649006877552,1.2979545422962733,1.2086776653925577,0.012113276265652013
